region_code,region_id,raid_day,alerts_count,total_minutes,night_minutes
kyiv_city,1,2025-09-20,2,41.0,0.0
kyiv_obl_boryspil,5,2025-09-20,1,55.0,0.0
kyiv_obl_fastiv,8,2025-09-20,1,13.0,0.0
kyiv_obl_obukhiv,6,2025-09-20,1,13.0,0.0
kyiv_obl_vyshhorod,3,2025-09-20,1,57.0,57.0
kyiv_oblast,2,2025-09-20,3,125.0,57.0
kyiv_city,1,2025-09-21,1,82.0,82.0
kyiv_obl_bila_tserkva,9,2025-09-21,1,91.0,91.0
kyiv_obl_boryspil,5,2025-09-21,1,210.0,210.0
kyiv_obl_brovary,4,2025-09-21,1,203.0,203.0
kyiv_obl_bucha,7,2025-09-21,1,92.0,92.0
kyiv_obl_fastiv,8,2025-09-21,2,105.0,105.0
kyiv_obl_obukhiv,6,2025-09-21,1,161.0,161.0
kyiv_obl_vyshhorod,3,2025-09-21,1,151.0,151.0
kyiv_oblast,2,2025-09-21,1,210.0,210.0
kyiv_city,1,2025-09-22,1,35.0,0.0
kyiv_obl_bila_tserkva,9,2025-09-22,2,59.0,0.0
kyiv_obl_boryspil,5,2025-09-22,2,59.0,0.0
kyiv_obl_brovary,4,2025-09-22,2,59.0,0.0
kyiv_obl_bucha,7,2025-09-22,2,59.0,0.0
kyiv_obl_fastiv,8,2025-09-22,2,59.0,0.0
kyiv_obl_obukhiv,6,2025-09-22,2,59.0,0.0
kyiv_obl_vyshhorod,3,2025-09-22,2,59.0,0.0
kyiv_oblast,2,2025-09-22,2,61.0,0.0
kyiv_city,1,2025-09-23,1,7.0,7.0
kyiv_obl_boryspil,5,2025-09-23,2,43.0,36.0
kyiv_obl_brovary,4,2025-09-23,2,54.0,41.0
kyiv_obl_obukhiv,6,2025-09-23,1,23.0,23.0
kyiv_oblast,2,2025-09-23,2,54.0,41.0
kyiv_city,1,2025-09-24,1,40.0,0.0
kyiv_obl_bila_tserkva,9,2025-09-24,1,44.0,0.0
kyiv_obl_boryspil,5,2025-09-24,1,135.0,59.0
kyiv_obl_brovary,4,2025-09-24,1,260.0,59.0
kyiv_obl_bucha,7,2025-09-24,1,44.0,0.0
kyiv_obl_fastiv,8,2025-09-24,1,44.0,0.0
kyiv_obl_obukhiv,6,2025-09-24,1,44.0,0.0
kyiv_obl_vyshhorod,3,2025-09-24,1,245.0,0.0
kyiv_oblast,2,2025-09-24,1,335.0,59.0
kyiv_obl_bila_tserkva,9,2025-09-25,2,89.0,0.0
kyiv_obl_boryspil,5,2025-09-25,2,387.0,387.0
kyiv_obl_brovary,4,2025-09-25,1,136.0,136.0
kyiv_obl_obukhiv,6,2025-09-25,1,49.0,0.0
kyiv_obl_vyshhorod,3,2025-09-25,1,51.0,0.0
kyiv_oblast,2,2025-09-25,5,527.0,387.0
kyiv_city,1,2025-09-26,2,37.0,17.0
kyiv_obl_bila_tserkva,9,2025-09-26,1,19.0,0.0
kyiv_obl_boryspil,5,2025-09-26,2,42.0,23.0
kyiv_obl_brovary,4,2025-09-26,3,75.0,56.0
kyiv_obl_bucha,7,2025-09-26,2,54.0,35.0
kyiv_obl_fastiv,8,2025-09-26,1,19.0,0.0
kyiv_obl_obukhiv,6,2025-09-26,1,19.0,0.0
kyiv_obl_vyshhorod,3,2025-09-26,2,64.0,45.0
kyiv_oblast,2,2025-09-26,3,95.0,75.0
kyiv_city,1,2025-09-27,2,428.0,235.0
kyiv_obl_bila_tserkva,9,2025-09-27,1,88.0,0.0
kyiv_obl_brovary,4,2025-09-27,1,53.0,53.0
kyiv_obl_fastiv,8,2025-09-27,1,19.0,19.0
kyiv_obl_obukhiv,6,2025-09-27,2,53.0,19.0
kyiv_oblast,2,2025-09-27,3,557.0,267.0
kyiv_city,1,2025-09-28,1,25.0,0.0
kyiv_obl_bila_tserkva,9,2025-09-28,1,19.0,0.0
kyiv_obl_boryspil,5,2025-09-28,1,67.0,0.0
kyiv_obl_brovary,4,2025-09-28,1,92.0,0.0
kyiv_obl_obukhiv,6,2025-09-28,1,41.0,0.0
kyiv_obl_vyshhorod,3,2025-09-28,1,77.0,0.0
kyiv_oblast,2,2025-09-28,1,92.0,0.0
